user_screen_name,user_display_name,user_reported_location,account_language,tweet_language,tweet_text,tweet_time,urls,hashtags,is_retweet,spacy_language_detection,lemmatized_tweet_text
Latinodespertar,Latinos despertar,Venezuela,es,en,It is very easy to use and if you need more help there is a youtube video. Best twitter tool! #RoboTwity https://t.co/5CJf7G5CXv,11/27/17 19:43,[https://goo.gl/KyNqQl?28389],[RoboTwity],False,en,-PRON- easy use need help youtube video good twitter tool robotwity
08f8ce1bb73af31bdf6b4711959433d96fc08d42027e2914fe6c784cf203d2c3,08f8ce1bb73af31bdf6b4711959433d96fc08d42027e2914fe6c784cf203d2c3,,es,en,"Love this app,, it is super easy and it has helped my business #FollowerMonkey https://t.co/DWyopcpO4i",1/18/18 20:14,[https://goo.gl/fovcbA?96326],[FollowerMonkey],False,en,love app super easy help business followermonkey
7065266e2a8a34585ba622b77d4ddc8bf463c167de83acda3d027c32768eada5,7065266e2a8a34585ba622b77d4ddc8bf463c167de83acda3d027c32768eada5,,es,en,I posted a new photo to Facebook http://t.co/CFvjstnDiC,5/11/13 18:25,[http://fb.me/2hdeTaNxw],,False,en,-PRON- post new photo facebook
Latinodespertar,Latinos despertar,Venezuela,es,en,I am using RoboTwity extension to grow up my followers. #RoboTwity @omurtlak https://t.co/KMX1duvy4A,7/21/17 19:18,[https://goo.gl/KyNqQl?42974],[RoboTwity],False,en,-PRON- robotwity extension grow follower robotwity
Latinodespertar,Latinos despertar,Venezuela,es,en,in a few days I got over 400 followers :) great job! #RoboTwity https://t.co/RawysRYYXB,11/8/17 20:34,[https://goo.gl/KyNqQl?89879],[RoboTwity],False,en,day -PRON- get follower great job robotwity
7065266e2a8a34585ba622b77d4ddc8bf463c167de83acda3d027c32768eada5,7065266e2a8a34585ba622b77d4ddc8bf463c167de83acda3d027c32768eada5,,es,en,I posted a new photo to Facebook http://t.co/hslM0RujtU,11/5/13 3:18,[http://fb.me/2upPMzk98],,False,en,-PRON- post new photo facebook
7065266e2a8a34585ba622b77d4ddc8bf463c167de83acda3d027c32768eada5,7065266e2a8a34585ba622b77d4ddc8bf463c167de83acda3d027c32768eada5,,es,en,RT @AlwaghtEs: Free #Palestine en #Lisboa https://t.co/jDHzt3GOgL https://t.co/63BicNIaH0,5/22/16 6:06,[http://goo.gl/XUujmH],"[Palestine, Lisboa]",True,en,rt free palestine en lisboa
08f8ce1bb73af31bdf6b4711959433d96fc08d42027e2914fe6c784cf203d2c3,08f8ce1bb73af31bdf6b4711959433d96fc08d42027e2914fe6c784cf203d2c3,,es,en,Great tool. Very easy to use and it does the job very well! I highly recommend it! #BulkFollower https://t.co/pxMufde1hD,10/19/17 12:58,[https://goo.gl/4vsGDs?62909],[BulkFollower],False,en,great tool very easy use job -PRON- highly recommend bulkfollower
08f8ce1bb73af31bdf6b4711959433d96fc08d42027e2914fe6c784cf203d2c3,08f8ce1bb73af31bdf6b4711959433d96fc08d42027e2914fe6c784cf203d2c3,,es,en,it is working and so happy to have it. #FollowerMonkey https://t.co/Pn5y7QaMH1,12/26/17 16:49,[https://goo.gl/fovcbA?43131],[FollowerMonkey],False,en,work happy followermonkey
Latinodespertar,Latinos despertar,Venezuela,es,en,is amazing omg i cant believe i found a software like this #RoboInsta @omurtlak https://t.co/To7T6YYayc,7/24/17 19:32,[https://goo.gl/FZZHsa?88990],[RoboInsta],False,en,amazing omg not believe find software like roboinsta
2fcdabfa70fde2273931e73104f825a76dccb6b16daf0a20635b5a4255afb32c,2fcdabfa70fde2273931e73104f825a76dccb6b16daf0a20635b5a4255afb32c,,es,en,"Realllyyyyyy good, just wish it worked when i close my laptop #FollowerMonkey https://t.co/Wx5H7L9SgV",11/10/17 9:06,[https://goo.gl/YniJkF?93880],[FollowerMonkey],False,en,realllyyyyyy good wish work close laptop followermonkey
7065266e2a8a34585ba622b77d4ddc8bf463c167de83acda3d027c32768eada5,7065266e2a8a34585ba622b77d4ddc8bf463c167de83acda3d027c32768eada5,,es,en,I posted a new photo to Facebook http://t.co/dSkIQ0qA9M,5/11/13 18:07,[http://fb.me/1QoTOqkGM],,False,en,-PRON- post new photo facebook
d45c1922a854cc0bea1dcdeacecde4b57353f45d4af42cf611853ed100ba5166,d45c1922a854cc0bea1dcdeacecde4b57353f45d4af42cf611853ed100ba5166,,es,en,RT @DaysofPalestine: Happy Women's Day in #Palestine..!! https://t.co/VCcmLgBhx9,3/9/17 7:11,[],[Palestine],True,en,rt happy women day palestine
08f8ce1bb73af31bdf6b4711959433d96fc08d42027e2914fe6c784cf203d2c3,08f8ce1bb73af31bdf6b4711959433d96fc08d42027e2914fe6c784cf203d2c3,,es,en,in a few days I got over 400 followers :) great job! #RoboTwity https://t.co/CPFhPCLHtc,10/21/17 17:09,[https://goo.gl/KyNqQl?21169],[RoboTwity],False,en,day -PRON- get follower great job robotwity
7065266e2a8a34585ba622b77d4ddc8bf463c167de83acda3d027c32768eada5,7065266e2a8a34585ba622b77d4ddc8bf463c167de83acda3d027c32768eada5,,es,en,I posted a new photo to Facebook http://t.co/mnUMF2Rfxk,5/11/13 18:07,[http://fb.me/Ps0244ll],,False,en,-PRON- post new photo facebook
Latinodespertar,Latinos despertar,Venezuela,es,en,I am using it for unfollow and it is SUPER GREAT #RoboInsta @omurtlak https://t.co/9FFm9ZP3CG,6/26/17 20:46,[https://goo.gl/FZZHsa?22759],[RoboInsta],False,en,-PRON- unfollow super great roboinsta
08f8ce1bb73af31bdf6b4711959433d96fc08d42027e2914fe6c784cf203d2c3,08f8ce1bb73af31bdf6b4711959433d96fc08d42027e2914fe6c784cf203d2c3,,es,en,I am using it for unfollow and it is SUPER GREAT #FollowerMonkey https://t.co/39inNJTgBN,11/11/17 16:05,[https://goo.gl/YniJkF?64127],[FollowerMonkey],False,en,-PRON- unfollow super great followermonkey
Latinodespertar,Latinos despertar,Venezuela,es,en,Very useful. you can run multiple account at the same time with this twitter tool! #RoboTwity @omurtlak https://t.co/bxw7fsFNS9,6/15/17 22:27,[https://goo.gl/KyNqQl?26114],[RoboTwity],False,en,very useful run multiple account time twitter tool robotwity
2fcdabfa70fde2273931e73104f825a76dccb6b16daf0a20635b5a4255afb32c,2fcdabfa70fde2273931e73104f825a76dccb6b16daf0a20635b5a4255afb32c,,es,en,RT @09b67218cbca057ef0beb4f5737f5b93e5846f6b982ab76ee6ef61413e857ed8: French Special Forces Are Currently In Yemen To Assist The UAE Forces There To Regain The Hodeidah Port  #YemenWarCup…,6/21/18 17:25,[],[YemenWarCup],True,en,rt french special forces be currently in yemen to assist the uae forces there to regain the hodeidah port
7065266e2a8a34585ba622b77d4ddc8bf463c167de83acda3d027c32768eada5,7065266e2a8a34585ba622b77d4ddc8bf463c167de83acda3d027c32768eada5,,es,en,"RT @Col_Connaughton: Israel used Palestinian minors as human shields, detain and torture - UN https://t.co/D8KJrfu0OZ #gaza #palestine #isr…",6/4/16 17:36,[http://goo.gl/Sb1ekA],"[gaza, palestine, israel, BDS]",True,en,rt israel palestinian minor human shield detain torture un gaza palestine
08f8ce1bb73af31bdf6b4711959433d96fc08d42027e2914fe6c784cf203d2c3,08f8ce1bb73af31bdf6b4711959433d96fc08d42027e2914fe6c784cf203d2c3,,es,en,it is working and so happy to have it #FollowerMonkey https://t.co/nRsba3sjNZ,11/6/17 15:11,[https://goo.gl/YniJkF?54770],[FollowerMonkey],False,en,work happy followermonkey
Latinodespertar,Latinos despertar,Venezuela,es,en,"Works awesome when you figure it out. Watch the video, very helpful twitter tool! #RoboTwity @omurtlak https://t.co/jSGZx1C5vr",8/18/17 20:45,[https://goo.gl/KyNqQl?45646],[RoboTwity],False,en,work awesome figure watch video helpful twitter tool robotwity
7065266e2a8a34585ba622b77d4ddc8bf463c167de83acda3d027c32768eada5,7065266e2a8a34585ba622b77d4ddc8bf463c167de83acda3d027c32768eada5,,es,en,RT @QudsiaMashhadi: The Prophet Muhammad (saww) foreseeing this Wahhabi Najdi fitnah of calling his Ummah Mushrik has wisely declared... ht…,6/30/16 8:47,[http://fb.me/2qGeEpqph],[],True,en,rt the prophet muhammad saww foresee wahhabi najdi fitnah call ummah mushrik wisely declare
7065266e2a8a34585ba622b77d4ddc8bf463c167de83acda3d027c32768eada5,7065266e2a8a34585ba622b77d4ddc8bf463c167de83acda3d027c32768eada5,,es,en,"RT @ThingWorx: .@OReillyMedia is out with a new report! Read ""Evaluating and Choosing an #IoT Platform""  https://t.co/mJTCyaAcYL",3/26/16 11:36,[https://cards.twitter.com/cards/18ce548vltq/1l1hy],[IoT],True,en,rt new report read evaluating choosing iot platform
2fcdabfa70fde2273931e73104f825a76dccb6b16daf0a20635b5a4255afb32c,2fcdabfa70fde2273931e73104f825a76dccb6b16daf0a20635b5a4255afb32c,,es,en,it is working and so happy to have it #FollowerMonkey https://t.co/JrXv8ECpVG,11/12/17 19:34,[https://goo.gl/YniJkF?12942],[FollowerMonkey],False,en,work happy followermonkey
08f8ce1bb73af31bdf6b4711959433d96fc08d42027e2914fe6c784cf203d2c3,08f8ce1bb73af31bdf6b4711959433d96fc08d42027e2914fe6c784cf203d2c3,,es,en,in a few days I got over 400 followers :) great job! #RoboTwity @omurtlak https://t.co/dz6Jp7WToU,7/9/17 20:54,[https://goo.gl/KyNqQl?98379],[RoboTwity],False,en,day -PRON- get follower great job robotwity
08f8ce1bb73af31bdf6b4711959433d96fc08d42027e2914fe6c784cf203d2c3,08f8ce1bb73af31bdf6b4711959433d96fc08d42027e2914fe6c784cf203d2c3,,es,en,amazing extension. Definitely the best twitter automation tool I have ever seen!. #RoboTwity https://t.co/WwKd2hJKIL,11/15/17 20:30,[https://goo.gl/KyNqQl?9335],[RoboTwity],False,en,amazing extension definitely good twitter automation tool -PRON- robotwity
7065266e2a8a34585ba622b77d4ddc8bf463c167de83acda3d027c32768eada5,7065266e2a8a34585ba622b77d4ddc8bf463c167de83acda3d027c32768eada5,,es,en,RT @jncatron: Israel nominated to head Sixth Committee of General Assembly https://t.co/s6Bh4cVcPo via @Alraypsen,6/8/16 9:28,[http://bit.ly/1Y8pFVt],[],True,en,rt israel nominate head sixth committee general assembly
Latinodespertar,Latinos despertar,Venezuela,es,en,"Realllyyyyyy good,, just wish it worked when i close my laptop #FollowerMonkey https://t.co/Zplu0v8MpQ",1/18/18 17:17,[https://goo.gl/fovcbA?47614],[FollowerMonkey],False,en,realllyyyyyy good wish work close laptop followermonkey
7065266e2a8a34585ba622b77d4ddc8bf463c167de83acda3d027c32768eada5,7065266e2a8a34585ba622b77d4ddc8bf463c167de83acda3d027c32768eada5,,es,en,RT @RevolutioQuotes: Albert Einstein: «Peace can not be kept by force. It can only be achieved by understanding» https://t.co/bV771v0W38,3/24/16 16:04,[],[],True,en,rt albert einstein keep force -PRON- achieve
08f8ce1bb73af31bdf6b4711959433d96fc08d42027e2914fe6c784cf203d2c3,08f8ce1bb73af31bdf6b4711959433d96fc08d42027e2914fe6c784cf203d2c3,,es,en,nice and very helpful twitter automation tool! #RoboTwity @omurtlak https://t.co/PFByoU1oc5,8/16/17 19:22,[https://goo.gl/KyNqQl?77292],[RoboTwity],False,en,nice helpful twitter automation tool robotwity
2fcdabfa70fde2273931e73104f825a76dccb6b16daf0a20635b5a4255afb32c,2fcdabfa70fde2273931e73104f825a76dccb6b16daf0a20635b5a4255afb32c,,es,en,"Works awesome when you figure it out. Watch the video, very helpful twitter tool! #RoboTwity https://t.co/jhT3RIcpIr",10/17/17 16:11,[https://goo.gl/KyNqQl?49161],[RoboTwity],False,en,work awesome figure watch video helpful twitter tool robotwity
Latinodespertar,Latinos despertar,Venezuela,es,en,I am using it for unfollow and it is SUPER GREAT #BulkFollower https://t.co/x6YJxJn9W8,9/28/17 21:19,[https://goo.gl/4vsGDs?26305],[BulkFollower],False,en,-PRON- unfollow super great bulkfollower
7065266e2a8a34585ba622b77d4ddc8bf463c167de83acda3d027c32768eada5,7065266e2a8a34585ba622b77d4ddc8bf463c167de83acda3d027c32768eada5,,es,en,RT @UL_Commercial: Do your #cables handle heat? Prove it w/UL’s LP (limited power) #PoE certification https://t.co/xLrg9aByVf  #ULcable htt…,3/28/16 10:46,[http://bit.ly/1SbmGu3],"[cables, PoE, ULcable]",True,en,rt do cable handle heat prove w lp limit power poe certification ulcable
08f8ce1bb73af31bdf6b4711959433d96fc08d42027e2914fe6c784cf203d2c3,08f8ce1bb73af31bdf6b4711959433d96fc08d42027e2914fe6c784cf203d2c3,,es,en,it is working and so happy to have it #BulkFollower https://t.co/coJTMh4r8P,10/17/17 21:33,[https://goo.gl/4vsGDs?59486],[BulkFollower],False,en,work happy bulkfollower
2fcdabfa70fde2273931e73104f825a76dccb6b16daf0a20635b5a4255afb32c,2fcdabfa70fde2273931e73104f825a76dccb6b16daf0a20635b5a4255afb32c,,es,en,Works perfect! No crashes. No bans on my Instagram account #BulkFollower https://t.co/9xTPYXXreK,10/9/17 21:06,[https://goo.gl/4vsGDs?22149],[BulkFollower],False,en,work perfect no crash no ban instagram account bulkfollower
d45c1922a854cc0bea1dcdeacecde4b57353f45d4af42cf611853ed100ba5166,d45c1922a854cc0bea1dcdeacecde4b57353f45d4af42cf611853ed100ba5166,,es,en,RT @progpalestina: Israeli soldier Elor Azaria sentenced to 18 months in jail for killing injured Palestinian https://t.co/EbhG3NYTrT,3/6/17 8:26,[http://aje.io/cgyw],[],True,en,rt israeli soldier elor azaria sentence month jail kill injure palestinian
7065266e2a8a34585ba622b77d4ddc8bf463c167de83acda3d027c32768eada5,7065266e2a8a34585ba622b77d4ddc8bf463c167de83acda3d027c32768eada5,,es,en,I posted a new photo to Facebook http://t.co/cVsLx7cHl2,11/5/13 3:18,[http://fb.me/10PP8bHKp],,False,en,-PRON- post new photo facebook
2fcdabfa70fde2273931e73104f825a76dccb6b16daf0a20635b5a4255afb32c,2fcdabfa70fde2273931e73104f825a76dccb6b16daf0a20635b5a4255afb32c,,es,en,RT @Drakejunior999: View Drake Junior and savages's live subscriber count on the Livecounts app! https://t.co/lcGN4x3sRf,6/15/17 14:27,[],[],True,en,rt view drake junior savage live subscriber count livecounts app
2fcdabfa70fde2273931e73104f825a76dccb6b16daf0a20635b5a4255afb32c,2fcdabfa70fde2273931e73104f825a76dccb6b16daf0a20635b5a4255afb32c,,es,en,RT @palestinalibre: Weekly report: Israeli forces continue systematic crimes in the Occupied Palestine   https://t.co/61E1hIGEBn #HumanRigh…,1/20/18 20:21,[https://buff.ly/2D1vGgR],[],True,en,rt weekly report israeli force continue systematic crime occupied palestine
Latinodespertar,Latinos despertar,Venezuela,es,en,I am using RoboTwity extension to grow up my followers. #RoboTwity https://t.co/14lbLFvO5R,10/17/17 20:38,[https://goo.gl/KyNqQl?90476],[RoboTwity],False,en,-PRON- robotwity extension grow follower robotwity
08f8ce1bb73af31bdf6b4711959433d96fc08d42027e2914fe6c784cf203d2c3,08f8ce1bb73af31bdf6b4711959433d96fc08d42027e2914fe6c784cf203d2c3,,es,en,nice and very helpful twitter automation tool! #RoboTwity https://t.co/TfZfcHYQ15,11/4/17 21:24,[https://goo.gl/KyNqQl?49938],[RoboTwity],False,en,nice helpful twitter automation tool robotwity
08f8ce1bb73af31bdf6b4711959433d96fc08d42027e2914fe6c784cf203d2c3,08f8ce1bb73af31bdf6b4711959433d96fc08d42027e2914fe6c784cf203d2c3,,es,en,in a few days I got over 400 followers :) great job! #RoboTwity @omurtlak https://t.co/jt62EuPyGd,7/7/17 23:23,[https://goo.gl/KyNqQl?21153],[RoboTwity],False,en,day -PRON- get follower great job robotwity
08f8ce1bb73af31bdf6b4711959433d96fc08d42027e2914fe6c784cf203d2c3,08f8ce1bb73af31bdf6b4711959433d96fc08d42027e2914fe6c784cf203d2c3,,es,en,Works perfect! No crashes. No bans on my Instagram account #FollowerMonkey https://t.co/DQKXFPBV1e,11/16/17 22:09,[https://goo.gl/YniJkF?58241],[FollowerMonkey],False,en,work perfect no crash no ban instagram account followermonkey
7065266e2a8a34585ba622b77d4ddc8bf463c167de83acda3d027c32768eada5,7065266e2a8a34585ba622b77d4ddc8bf463c167de83acda3d027c32768eada5,,es,en,I posted a new photo to Facebook http://t.co/8a1YtERexE,5/11/13 18:25,[http://fb.me/252tLvYzn],,False,en,-PRON- post new photo facebook
Latinodespertar,Latinos despertar,Venezuela,es,en,I am using it for unfollow and it is SUPER GREAT #FollowerMonkey https://t.co/GKozbxThpa,12/12/17 20:31,[https://goo.gl/YniJkF?93119],[FollowerMonkey],False,en,-PRON- unfollow super great followermonkey
7065266e2a8a34585ba622b77d4ddc8bf463c167de83acda3d027c32768eada5,7065266e2a8a34585ba622b77d4ddc8bf463c167de83acda3d027c32768eada5,,es,en,I posted a new photo to Facebook http://t.co/xlQeidin65,5/11/13 18:10,[http://fb.me/1mdzOHsRC],,False,en,-PRON- post new photo facebook
08f8ce1bb73af31bdf6b4711959433d96fc08d42027e2914fe6c784cf203d2c3,08f8ce1bb73af31bdf6b4711959433d96fc08d42027e2914fe6c784cf203d2c3,,es,en,THIS IS JUST AMAZING! twitter tool. #RoboTwity @omurtlak https://t.co/3vTp4LisrH,8/13/17 20:45,[https://goo.gl/KyNqQl?72612],[RoboTwity],False,en,this be just amazing twitter tool robotwity
Latinodespertar,Latinos despertar,Venezuela,es,en,It is very easy to use and if you need more help there is a youtube video. Best twitter tool! #RoboTwity https://t.co/FxJ3FJ58kk,10/19/17 18:16,[https://goo.gl/KyNqQl?28822],[RoboTwity],False,en,-PRON- easy use need help youtube video good twitter tool robotwity
7065266e2a8a34585ba622b77d4ddc8bf463c167de83acda3d027c32768eada5,7065266e2a8a34585ba622b77d4ddc8bf463c167de83acda3d027c32768eada5,,es,en,I posted a new photo to Facebook http://t.co/WFgb64txX6,5/7/14 0:41,[http://fb.me/2iGnu6qof],,False,en,-PRON- post new photo facebook
Latinodespertar,Latinos despertar,Venezuela,es,en,Great tool.. Very easy to use and it does the job very well! I highly recommend it! #FollowerMonkey https://t.co/WHEOWaeTDO,1/23/18 19:23,[https://goo.gl/fovcbA?98968],[FollowerMonkey],False,en,great tool very easy use job -PRON- highly recommend followermonkey
Latinodespertar,Latinos despertar,Venezuela,es,en,RT @palestinalibre: Statement by Berlin Against Pinkwashing and Boycott from Within about the boycott of Pop-Kultur festival https://t.co/s…,11/29/17 19:39,[],[],True,en,rt statement berlin against pinkwashing boycott within boycott pop kultur festival
2fcdabfa70fde2273931e73104f825a76dccb6b16daf0a20635b5a4255afb32c,2fcdabfa70fde2273931e73104f825a76dccb6b16daf0a20635b5a4255afb32c,,es,en,Great tool. Very easy to use and it does the job very well! I highly recommend it! #FollowerMonkey https://t.co/dNlXdM7Wbl,11/24/17 14:36,[https://goo.gl/YniJkF?73598],[FollowerMonkey],False,en,great tool very easy use job -PRON- highly recommend followermonkey
08f8ce1bb73af31bdf6b4711959433d96fc08d42027e2914fe6c784cf203d2c3,08f8ce1bb73af31bdf6b4711959433d96fc08d42027e2914fe6c784cf203d2c3,,es,en,Absolutely amazing! twitter automation tool! #RoboTwity @omurtlak https://t.co/yGFSPlaHq4,7/16/17 15:56,[https://goo.gl/KyNqQl?77728],[RoboTwity],False,en,absolutely amazing twitter automation tool robotwity
08f8ce1bb73af31bdf6b4711959433d96fc08d42027e2914fe6c784cf203d2c3,08f8ce1bb73af31bdf6b4711959433d96fc08d42027e2914fe6c784cf203d2c3,,es,en,Very useful. you can run multiple account at the same time with this twitter tool! #RoboTwity https://t.co/lIvt4r9TQR,12/15/17 20:22,[https://goo.gl/KyNqQl?71729],[RoboTwity],False,en,very useful run multiple account time twitter tool robotwity
Latinodespertar,Latinos despertar,Venezuela,es,en,it is working and so happy to have it #BulkFollower https://t.co/PJnXa4tUtl,10/9/17 19:44,[https://goo.gl/4vsGDs?62659],[BulkFollower],False,en,work happy bulkfollower
d45c1922a854cc0bea1dcdeacecde4b57353f45d4af42cf611853ed100ba5166,d45c1922a854cc0bea1dcdeacecde4b57353f45d4af42cf611853ed100ba5166,,es,en,God's curse on them https://t.co/Zz5rAhaKzE,3/7/17 12:14,[https://twitter.com/vic2pal/status/839081472925519872],[],False,en,god curse
08f8ce1bb73af31bdf6b4711959433d96fc08d42027e2914fe6c784cf203d2c3,08f8ce1bb73af31bdf6b4711959433d96fc08d42027e2914fe6c784cf203d2c3,,es,en,I am using RoboTwity extension to grow up my followers. #RoboTwity @omurtlak https://t.co/2DAzwD2z8h,8/21/17 19:53,[https://goo.gl/KyNqQl?3396],[RoboTwity],False,en,-PRON- robotwity extension grow follower robotwity
08f8ce1bb73af31bdf6b4711959433d96fc08d42027e2914fe6c784cf203d2c3,08f8ce1bb73af31bdf6b4711959433d96fc08d42027e2914fe6c784cf203d2c3,,es,en,the best app for instgram it helped me alote thank u :* #RoboInsta @omurtlak https://t.co/dZanx1ZGqk,8/9/17 15:28,[https://goo.gl/FZZHsa?80260],[RoboInsta],False,en,good app instgram help alote thank u roboinsta
08f8ce1bb73af31bdf6b4711959433d96fc08d42027e2914fe6c784cf203d2c3,08f8ce1bb73af31bdf6b4711959433d96fc08d42027e2914fe6c784cf203d2c3,,es,en,@ErshadAlijani U are a traitor to your country. No doubt Russia-Iran unity is the most threatening coalition against Zionism &amp; imperialism.,1/11/17 9:52,[],[],False,en,u traitor country no doubt russia iran unity threatening coalition zionism amp imperialism
2fcdabfa70fde2273931e73104f825a76dccb6b16daf0a20635b5a4255afb32c,2fcdabfa70fde2273931e73104f825a76dccb6b16daf0a20635b5a4255afb32c,,es,en,It is very easy to use and if you need more help there is a youtube video. Best twitter tool! #RoboTwity @omurtlak https://t.co/uOyP0pPMJ3,8/10/17 21:07,[https://goo.gl/KyNqQl?86595],[RoboTwity],False,en,-PRON- easy use need help youtube video good twitter tool robotwity
Latinodespertar,Latinos despertar,Venezuela,es,en,"it works perfecly, i highly recommend it! #RoboInsta @omurtlak https://t.co/u6YNoBHABI",6/19/17 0:06,[https://goo.gl/FZZHsa?82296],[RoboInsta],False,en,work perfecly highly recommend roboinsta
Latinodespertar,Latinos despertar,Venezuela,es,en,I am using RoboTwity extension to grow up my followers. #RoboTwity @omurtlak https://t.co/UFcPfhd7lo,8/13/17 19:44,[https://goo.gl/KyNqQl?81099],[RoboTwity],False,en,-PRON- robotwity extension grow follower robotwity
7065266e2a8a34585ba622b77d4ddc8bf463c167de83acda3d027c32768eada5,7065266e2a8a34585ba622b77d4ddc8bf463c167de83acda3d027c32768eada5,,es,en,RT @Bigstock: 35 free images to Kickstart Your Design Project.  https://t.co/yalke029iP,3/30/16 11:32,[https://cards.twitter.com/cards/cnh5w/1866u],[],True,en,rt free image kickstart -PRON- design project
2fcdabfa70fde2273931e73104f825a76dccb6b16daf0a20635b5a4255afb32c,2fcdabfa70fde2273931e73104f825a76dccb6b16daf0a20635b5a4255afb32c,,es,en,amazing extension. Definitely the best twitter automation tool I have ever seen!. #RoboTwity https://t.co/CNvIwbAZf4,10/5/17 19:20,[https://goo.gl/KyNqQl?64779],[RoboTwity],False,en,amazing extension definitely good twitter automation tool -PRON- robotwity
Latinodespertar,Latinos despertar,Venezuela,es,en,nice and very helpful twitter automation tool! #RoboTwity https://t.co/vLnlNIW2AY,12/11/17 19:00,[https://goo.gl/KyNqQl?11864],[RoboTwity],False,en,nice helpful twitter automation tool robotwity
Latinodespertar,Latinos despertar,Venezuela,es,en,Great tool. Very easy to use and it does the job very well! #RoboInsta @omurtlak https://t.co/Kfn4Ak7VnC,8/5/17 19:59,[https://goo.gl/FZZHsa?46697],[RoboInsta],False,en,great tool very easy use job roboinsta
Latinodespertar,Latinos despertar,Venezuela,es,en,"Works awesome when you figure it out. Watch the video, very helpful twitter tool! #RoboTwity https://t.co/oChbpcHlcS",10/20/17 20:24,[https://goo.gl/KyNqQl?35000],[RoboTwity],False,en,work awesome figure watch video helpful twitter tool robotwity
Latinodespertar,Latinos despertar,Venezuela,es,en,Absolutely amazing! twitter automation tool! #RoboTwity https://t.co/939aUCQ8bz,11/2/17 17:10,[https://goo.gl/KyNqQl?43299],[RoboTwity],False,en,absolutely amazing twitter automation tool robotwity
2fcdabfa70fde2273931e73104f825a76dccb6b16daf0a20635b5a4255afb32c,2fcdabfa70fde2273931e73104f825a76dccb6b16daf0a20635b5a4255afb32c,,es,en,I am using it for unfollow and it is SUPER GREAT #FollowerMonkey https://t.co/DtZh9pgLbT,11/3/17 13:30,[https://goo.gl/YniJkF?40189],[FollowerMonkey],False,en,-PRON- unfollow super great followermonkey
Latinodespertar,Latinos despertar,Venezuela,es,en,amazing extension. Definitely the best twitter automation tool I have ever seen!. #RoboTwity https://t.co/lh6RqVg5K7,11/19/17 19:18,[https://goo.gl/KyNqQl?53589],[RoboTwity],False,en,amazing extension definitely good twitter automation tool -PRON- robotwity
2fcdabfa70fde2273931e73104f825a76dccb6b16daf0a20635b5a4255afb32c,2fcdabfa70fde2273931e73104f825a76dccb6b16daf0a20635b5a4255afb32c,,es,en,RT @2fcdabfa70fde2273931e73104f825a76dccb6b16daf0a20635b5a4255afb32c: Thank you pavel @durov for your sense of humanity But amadnews is recruiting on his second channel Please filter the s…,1/7/18 15:48,[],[],True,en,rt thank pavel sense humanity but amadnew recruit second channel please filter
7065266e2a8a34585ba622b77d4ddc8bf463c167de83acda3d027c32768eada5,7065266e2a8a34585ba622b77d4ddc8bf463c167de83acda3d027c32768eada5,,es,en,I posted a new photo to Facebook http://t.co/YHG4wv8FlI,5/11/13 18:15,[http://fb.me/2l9JKryf7],,False,en,-PRON- post new photo facebook
Latinodespertar,Latinos despertar,Venezuela,es,en,"Realllyyyyyy good, just wish it worked when i close my laptop #FollowerMonkey https://t.co/Vcn4pVEQ1F",11/12/17 18:23,[https://goo.gl/YniJkF?91673],[FollowerMonkey],False,en,realllyyyyyy good wish work close laptop followermonkey
Latinodespertar,Latinos despertar,Venezuela,es,en,Works perfect! No crashes. No bans on my Instagram account #RoboInsta @omurtlak https://t.co/WxRW9grAVy,7/8/17 0:34,[https://goo.gl/FZZHsa?40555],[RoboInsta],False,en,work perfect no crash no ban instagram account roboinsta
2fcdabfa70fde2273931e73104f825a76dccb6b16daf0a20635b5a4255afb32c,2fcdabfa70fde2273931e73104f825a76dccb6b16daf0a20635b5a4255afb32c,,es,en,I am using it for unfollow and it is SUPER GREAT #BulkFollower https://t.co/cGiXTCodNu,9/25/17 22:35,[https://goo.gl/4vsGDs?72266],[BulkFollower],False,en,-PRON- unfollow super great bulkfollower
7065266e2a8a34585ba622b77d4ddc8bf463c167de83acda3d027c32768eada5,7065266e2a8a34585ba622b77d4ddc8bf463c167de83acda3d027c32768eada5,,es,en,I posted a new photo to Facebook http://t.co/5X7QNHs76t,5/11/13 18:12,[http://fb.me/CbEDJzgl],,False,en,-PRON- post new photo facebook
2fcdabfa70fde2273931e73104f825a76dccb6b16daf0a20635b5a4255afb32c,2fcdabfa70fde2273931e73104f825a76dccb6b16daf0a20635b5a4255afb32c,,es,en,"the best app for instgram, it helped me alote thank u :* #FollowerMonkey https://t.co/17UZP1pXVS",12/21/17 16:19,[https://goo.gl/fovcbA?28576],[FollowerMonkey],False,en,good app instgram help alote thank u followermonkey
7065266e2a8a34585ba622b77d4ddc8bf463c167de83acda3d027c32768eada5,7065266e2a8a34585ba622b77d4ddc8bf463c167de83acda3d027c32768eada5,,es,en,RT @PressTV: Azerbaijan sentences opposition leader to 3-year jail https://t.co/B5RtuTmENY https://t.co/R3viCpS3rM,3/15/16 18:23,[http://ptv.io/26ce],[],True,en,rt azerbaijan sentence opposition leader jail
